exp_id,arm,kind,style,checkpoint_step,prompt_id,prompt_role,seed,lora_weight,geometry,output_path,output_sha256,nearest_training_item,nearest_training_dhash,nearest_holdout_item,nearest_holdout_dhash,max_clip_cosine_to_training,most_similar_training_item_clip,near_copy_flag
EXP-033,EXP-029,candidate,retro-poster,300,FP4-style-free,style-free,2026,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00300__FP4-style-free__seed2026__w0p7__512x512.png,929f53633ad58d011b92430ce41e85fb8c8b39a7700d1107b700867777ee846a,DS-0086,23,DS-0120,26,0.191544,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,300,FP1-style,style-matching,42,0.7,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00300__FP1-style__seed42__w0p7__512x1536.png,c3a804576a759d4b5a9de4e4d28dd3218f20a99a1592eb3a21f71f088af0f6df,DS-0054,23,DS-0115,24,0.395429,DS-0080,False
EXP-033,EXP-029,candidate,retro-poster,300,FP1-style,style-matching,42,1.0,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00300__FP1-style__seed42__w1__512x1536.png,9a589a9f77277962e580019a975feb256dc5ec41b443f666f8eace28d971f632,DS-0065,26,DS-0115,22,0.42879,DS-0074,False
EXP-033,EXP-029,candidate,retro-poster,300,FP1-style,style-matching,1337,0.7,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00300__FP1-style__seed1337__w0p7__512x1536.png,f2e88ea4ca0548bc9148e1ac317a6e874b016d013fad4b5ea7683b3572d161d7,DS-0080,29,DS-0115,23,0.33133,DS-0086,False
EXP-033,EXP-029,candidate,retro-poster,300,FP1-style,style-matching,1337,1.0,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00300__FP1-style__seed1337__w1__512x1536.png,27c1d711c4674a4d55f55452a3d54a513aabc7d14a18efbd74a22f4cbba0b801,DS-0074,30,DS-0115,24,0.454992,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,0.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w0__512x512.png,07d80ac234fcd173a2cafcaf1dded7753058fde4423fb823b5f32b7d57d9726b,DS-0073,24,DS-0120,22,0.2748,DS-0076,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,0.4,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w0p4__512x512.png,e0824c9e8108e95b765e12ff277c8331e2723c538c6b73ac2a20226b9f9c26fe,DS-0058,33,DS-0115,23,0.32062,DS-0080,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w0p7__512x512.png,73bf5710bcce9578da617acf9f4b0a89ad9064c90a1bea799eac632f7f985041,DS-0080,25,DS-0115,27,0.391973,DS-0070,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w1__512x512.png,94958a12e8232b58e55fc107bb52bb899a4397589d0c29e587132de5390da581,DS-0064,20,DS-0079,20,0.367948,DS-0068,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,0.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w0__512x512.png,312c778f45a2bd6cfc25c3e464db4cb09f4f537f57cbd17940b3e6d982282a41,DS-0087,25,DS-0048,27,0.245073,DS-0062,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,0.4,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w0p4__512x512.png,0054886b6508d9b68da3ebbfef66d9c678661b6ed5fbe77fbad2f4d7c8e9dbe5,DS-0080,26,DS-0115,28,0.356632,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w0p7__512x512.png,6f961e932e415d1ecddebb3facb77404510ccd588fe5ef01febdc698053883fe,DS-0061,23,DS-0115,27,0.373683,DS-0070,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w1__512x512.png,327133a6ebcfa3caf4f580d9edcb4f26a645039fcbd3bad02b4c64d82caef6f3,DS-0060,13,DS-0079,26,0.403343,DS-0067,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,42,0.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed42__w0__512x512.png,f63a2216f422db2ae81b831c667e9c6f1c25967959c2cf8cd48fbc709350e83f,DS-0084,22,DS-0079,23,0.200103,DS-0073,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,42,0.4,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed42__w0p4__512x512.png,11f3a06c798b2b94fa81f6f907cd944486ff2219dd8d28286e13aac8f9007057,DS-0060,28,DS-0048,26,0.223451,DS-0080,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed42__w0p7__512x512.png,1b417e715b75003ac044200c00efe1966dfa2a57099d2d37895e099887a81bd9,DS-0075,23,DS-0077,26,0.319276,DS-0067,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed42__w1__512x512.png,a601d3cdfd8b7e957485e04053f4f7e3d8031f366b321acbdd2439ba84aed350,DS-0074,20,DS-0077,24,0.370131,DS-0056,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,1337,0.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed1337__w0__512x512.png,d64f9f18e265a7651f3a84d0a31616a3ecd24c1256176255daf5deba2d57c727,DS-0081,23,DS-0103,24,0.306375,DS-0068,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,1337,0.4,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed1337__w0p4__512x512.png,663c730f3f1e0e926c10b49da0011baddfc1065bc1579236eb93a714ed245cc6,DS-0080,26,DS-0120,31,0.330358,DS-0068,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed1337__w0p7__512x512.png,4c8ed0e4974fdda79e515d0ec94d866f625144d8ea668c10d726b9fa3583ac5a,DS-0073,26,DS-0077,27,0.367886,DS-0090,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed1337__w1__512x512.png,b6b4b0a80e1534e2b0e12e4659d5d2ceb824e9c80a232f4135b1fe50fd38815b,DS-0080,25,DS-0103,23,0.296344,DS-0067,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w0p7__512x512.png,73bf5710bcce9578da617acf9f4b0a89ad9064c90a1bea799eac632f7f985041,DS-0080,25,DS-0115,27,0.391973,DS-0070,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w0p7__512x512.png,6f961e932e415d1ecddebb3facb77404510ccd588fe5ef01febdc698053883fe,DS-0061,23,DS-0115,27,0.373683,DS-0070,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,2026,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed2026__w0p7__512x512.png,9cb0ba16659835d3f03b8706e3f0e8b22ce992d90b1401a65c8f47666194bc9e,DS-0070,25,DS-0088,26,0.401893,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed42__w0p7__512x512.png,1b417e715b75003ac044200c00efe1966dfa2a57099d2d37895e099887a81bd9,DS-0075,23,DS-0077,26,0.319276,DS-0067,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed1337__w0p7__512x512.png,4c8ed0e4974fdda79e515d0ec94d866f625144d8ea668c10d726b9fa3583ac5a,DS-0073,26,DS-0077,27,0.367886,DS-0090,False
EXP-033,EXP-029,candidate,retro-poster,600,FP2-shared,shared-cross-style,2026,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP2-shared__seed2026__w0p7__512x512.png,70830abb66398cfb3240c8ddd8cf81aff07df0c17f10858cff42c0ead630c63c,DS-0065,30,DS-0115,28,0.382876,DS-0090,False
EXP-033,EXP-029,candidate,retro-poster,600,FP3-out-of-style,out-of-style,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP3-out-of-style__seed42__w0p7__512x512.png,a1ffba72be62c518e3e97d06ca44de4b66384ad7015072021d9fba9d831edeb9,DS-0072,28,DS-0048,27,0.320973,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP3-out-of-style,out-of-style,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP3-out-of-style__seed1337__w0p7__512x512.png,a23f4ee832bb884db2cf41793d8bf6ddb0a1c9aa62c0eb46d61b7dc825627721,DS-0060,26,DS-0048,28,0.340934,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP3-out-of-style,out-of-style,2026,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP3-out-of-style__seed2026__w0p7__512x512.png,3c9317d9b81b779cd6136f2bda54dffe87a316a181cd88526619d6dbd8a639f7,DS-0053,28,DS-0120,26,0.351033,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP4-style-free,style-free,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP4-style-free__seed42__w0p7__512x512.png,5f87be6a9704a517cec4311c6d92ac8781555790b18fdb9f46af9e69214ea369,DS-0084,24,DS-0048,26,0.21352,DS-0086,False
EXP-033,EXP-029,candidate,retro-poster,600,FP4-style-free,style-free,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP4-style-free__seed1337__w0p7__512x512.png,73f4d3b7b699937aec4835ce71cdeec53720f85e9ed84d1d46508b76ccd426fc,DS-0060,25,DS-0103,25,0.298116,DS-0086,False
EXP-033,EXP-029,candidate,retro-poster,600,FP4-style-free,style-free,2026,0.7,512x512,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP4-style-free__seed2026__w0p7__512x512.png,40cfc29ec50ff3ba2b58483f223eaf483feb0692768d457061243ee90f4f208c,DS-0086,27,DS-0120,24,0.200911,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,0.7,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w0p7__512x1536.png,917be96120200943e06978bd7e1f6b7dc12f523749c40798a044a3763458f8ef,DS-0065,27,DS-0115,23,0.405718,DS-0087,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,42,1.0,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed42__w1__512x1536.png,ddfded44cd61ece110645e8de4054fcd3fcd36857a34b2c7b281527ca340927d,DS-0055,22,DS-0103,28,0.420868,DS-0066,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,0.7,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w0p7__512x1536.png,875921e2bc818062f65f7567c72826911fe63ac19e56ca283d50f1035a1d1d34,DS-0060,20,DS-0077,28,0.303223,DS-0080,False
EXP-033,EXP-029,candidate,retro-poster,600,FP1-style,style-matching,1337,1.0,512x1536,outputs/EXP-031/EXP-031__EXP-029__retro-poster__ck00600__FP1-style__seed1337__w1__512x1536.png,7165ab6f33a829d42c78c3da529be9aa410bf0a9563b39aad2e4a7b8125e2abd,DS-0060,18,DS-0079,25,0.329405,DS-0076,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,42,0.0,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed42__w0__512x512.png,d3740778e9ee7a70fd2f1712f5e706185d4eb75f8a91ed944677d6f6a1889586,DS-0015,23,DS-0120,28,0.369702,DS-0006,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,42,0.4,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed42__w0p4__512x512.png,a99145959ca6d424bf880680312b4fc3cb7112b15de21a3a0a3d0221b0f05a96,DS-0042,21,DS-0120,29,0.471884,DS-0001,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed42__w0p7__512x512.png,6f6d5dea08a3ddbde9d4780c2f4094d45dbf212772f3a6ae2af93ee2ad2df39f,DS-0018,24,DS-0115,27,0.501748,DS-0050,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed42__w1__512x512.png,2ec6c5c2163e9b7fb70ecf4762707582140874416145b591e7b1ea81c5674fb1,DS-0033,26,DS-0115,22,0.678031,DS-0018,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP2-shared,shared-cross-style,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP2-shared__seed42__w1__512x512.png,26a9b4ac747343265e45291c2fbd0b566d66b8e26b17967d4f1ebf99d94d94a3,DS-0033,24,DS-0048,24,0.662031,DS-0043,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,1337,0.0,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed1337__w0__512x512.png,13a89a3b8feb5c898486842cd9d14072f6c05caad0bc6f7643eeff62240453e7,DS-0016,23,DS-0103,29,0.422669,DS-0042,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,1337,0.4,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed1337__w0p4__512x512.png,cc512c8e05883a2d5edfbded3b571d2eed6e09505f6ff633a798ba1cfae44308,DS-0003,24,DS-0048,27,0.511787,DS-0052,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed1337__w0p7__512x512.png,25cf5f4c01da93df850389f296bb511ec61f3df806fb68397245392fea843c8b,DS-0030,24,DS-0120,26,0.595003,DS-0013,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP1-style,style-matching,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP1-style__seed1337__w1__512x512.png,c38f77b5c118c592068de6926ab668f7e26d803ee7332594e85ed3ba0ddef631,DS-0003,26,DS-0115,29,0.730374,DS-0003,False
EXP-033,EXP-030,multi,minimal-geometric,1800,FP2-shared,shared-cross-style,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__minimal-geometric__ck01800__FP2-shared__seed1337__w1__512x512.png,5c0572d4a220d284429dbf5285eeb74d2cfc5d34bb12a852218586566a248de0,DS-0003,27,DS-0077,26,0.716201,DS-0004,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,42,0.0,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed42__w0__512x512.png,a8ffcd2207064596c961fc17e3303da99eee7b190cd8ad197934528bb5fa3738,DS-0104,20,DS-0048,26,0.282508,DS-0137,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,42,0.4,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed42__w0p4__512x512.png,62a6991678d5f2563a34ae1730bfc2883b13f9929d6e1edd4ebac2f10f6c277d,DS-0127,19,DS-0048,28,0.689597,DS-0143,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed42__w0p7__512x512.png,75e34cdb5335f74066a195c0e13e15ae7facb7a325f31c3ef66d3ff98faee940,DS-0124,19,DS-0115,25,0.793899,DS-0137,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed42__w1__512x512.png,5f0b32cf16577d6cf35bcf963bac502cf135420120cd17131e1f0e95a6915aa4,DS-0124,21,DS-0115,25,0.832901,DS-0116,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP2-shared,shared-cross-style,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP2-shared__seed42__w1__512x512.png,11c8bb0837fd66856ac5e8153c2e390f12b78cba848da68afab3ebd067ae481f,DS-0129,19,DS-0120,26,0.760037,DS-0109,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,1337,0.0,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed1337__w0__512x512.png,3e8f3b6e9eb494eae8032988a153b053883346cc103ab44c8d44d68b189f7ea3,DS-0145,20,DS-0103,22,0.548559,DS-0137,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,1337,0.4,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed1337__w0p4__512x512.png,1b33ba5bdae9a833602d99a12282786fa844aeab0d5b7b68dbcda9580e937d98,DS-0113,22,DS-0115,27,0.647242,DS-0119,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed1337__w0p7__512x512.png,476fc32eb6459de2167c5d92091b7eaf6ed5f7118c9a3007438aaf1a0c5e4b59,DS-0105,21,DS-0115,27,0.770007,DS-0121,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP1-style,style-matching,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP1-style__seed1337__w1__512x512.png,0c3b0a4a05269a50479943b3492d4d9bc84337355e00b819aef305bb49b23494,DS-0113,23,DS-0115,26,0.791112,DS-0119,False
EXP-033,EXP-030,multi,ukiyo-e,1800,FP2-shared,shared-cross-style,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__ukiyo-e__ck01800__FP2-shared__seed1337__w1__512x512.png,e7386734fbcd79c3656d1709c1a19cd0df3dcc970615edfa475f4937133c1e62,DS-0124,22,DS-0115,26,0.819919,DS-0117,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,42,0.0,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed42__w0__512x512.png,07d80ac234fcd173a2cafcaf1dded7753058fde4423fb823b5f32b7d57d9726b,DS-0073,24,DS-0120,22,0.2748,DS-0076,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,42,0.4,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed42__w0p4__512x512.png,06118b2a7435df3c399378d5acc71a4cc1f6fb02cee5400644a0e7054b4468c1,DS-0092,27,DS-0048,27,0.322611,DS-0087,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,42,0.7,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed42__w0p7__512x512.png,3ecc8ca8aed9f56eea7964473d3e648bfd383219ea3a55a4521874ce530533d3,DS-0069,32,DS-0115,25,0.368292,DS-0076,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed42__w1__512x512.png,d3d318e5dde54d6784767b88ce8f6aef101121a9a36650a6be822151178d1c97,DS-0075,30,DS-0115,21,0.409006,DS-0066,False
EXP-033,EXP-030,multi,retro-poster,1800,FP2-shared,shared-cross-style,42,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP2-shared__seed42__w1__512x512.png,ef31cea1e1cd27fd505029bfd952abbdba45902dbde415272eaae32aaf6a3149,DS-0065,31,DS-0115,25,0.419683,DS-0068,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,1337,0.0,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed1337__w0__512x512.png,312c778f45a2bd6cfc25c3e464db4cb09f4f537f57cbd17940b3e6d982282a41,DS-0087,25,DS-0048,27,0.245073,DS-0062,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,1337,0.4,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed1337__w0p4__512x512.png,82c27f740957fd514227b217c1d9cd6f6cf58d73dd13e9c4009aa4a7525e2d21,DS-0060,27,DS-0103,29,0.379808,DS-0087,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,1337,0.7,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed1337__w0p7__512x512.png,4477feffa6791a179f19ef42e0a4e3e555ce0a649038c608b5dd105409afa11c,DS-0060,26,DS-0115,28,0.39606,DS-0085,False
EXP-033,EXP-030,multi,retro-poster,1800,FP1-style,style-matching,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP1-style__seed1337__w1__512x512.png,3a1e0a56f3d11f15450a08a3a09f70242cb0110202fd47a97d159ec1e5de788b,DS-0080,28,DS-0103,28,0.390636,DS-0068,False
EXP-033,EXP-030,multi,retro-poster,1800,FP2-shared,shared-cross-style,1337,1.0,512x512,outputs/EXP-031/EXP-031__EXP-030__retro-poster__ck01800__FP2-shared__seed1337__w1__512x512.png,9793f2dceb6ef38c068f56b88313a6b98899ea627ec7c00570368aaa841648e9,DS-0053,29,DS-0120,27,0.401101,DS-0068,False
EXP-033,BASE,base,minimal-geometric,0,FP1-style,style-matching,42,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP1-style__seed42__base__512x512.png,d3740778e9ee7a70fd2f1712f5e706185d4eb75f8a91ed944677d6f6a1889586,DS-0015,23,DS-0120,28,0.369702,DS-0006,False
EXP-033,BASE,base,minimal-geometric,0,FP1-style,style-matching,1337,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP1-style__seed1337__base__512x512.png,13a89a3b8feb5c898486842cd9d14072f6c05caad0bc6f7643eeff62240453e7,DS-0016,23,DS-0103,29,0.422669,DS-0042,False
EXP-033,BASE,base,minimal-geometric,0,FP2-shared,shared-cross-style,42,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP2-shared__seed42__base__512x512.png,44c9954e14382a16e654b85419d0b10bbdb6c7fe471211eefe3effab15399434,DS-0030,22,DS-0048,23,0.399003,DS-0043,False
EXP-033,BASE,base,minimal-geometric,0,FP2-shared,shared-cross-style,1337,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP2-shared__seed1337__base__512x512.png,89ce02962b3916e5932d00ad9b7731038dc0609404f4d60f8dc56bcb5d0e1b52,DS-0042,23,DS-0079,27,0.316459,DS-0030,False
EXP-033,BASE,base,minimal-geometric,0,FP3-out-of-style,out-of-style,42,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP3-out-of-style__seed42__base__512x512.png,7ba318e655656e8f95ac5df42860c03fad3ff6bb66c49c0ae2a6528833a90174,DS-0046,21,DS-0048,24,0.405903,DS-0006,False
EXP-033,BASE,base,minimal-geometric,0,FP3-out-of-style,out-of-style,1337,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP3-out-of-style__seed1337__base__512x512.png,7114f498568907733b0e3e67d4946018b0e95e8ab7ee913394bf0019e1d4df34,DS-0037,25,DS-0048,30,0.354771,DS-0050,False
EXP-033,BASE,base,minimal-geometric,0,FP4-style-free,style-free,42,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP4-style-free__seed42__base__512x512.png,55e18e900b81404edfcd0b60cb4977c1713369f5d1f88836c0d950ae469e25d6,DS-0005,18,DS-0048,28,0.21102,DS-0030,False
EXP-033,BASE,base,minimal-geometric,0,FP4-style-free,style-free,1337,,512x512,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP4-style-free__seed1337__base__512x512.png,5ecc506d139b7f6995b44cd1c4056006cf7b692cbd7083e0a4e562c5efe45d65,DS-0042,28,DS-0079,24,0.276211,DS-0013,False
EXP-033,BASE,base,minimal-geometric,0,FP1-style,style-matching,42,,512x1536,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP1-style__seed42__base__512x1536.png,843ee0f6f5952f5ba0adb06b5bc47484cff92e3bbeec540f2b365d08354b15f6,DS-0013,17,DS-0115,27,0.453757,DS-0042,False
EXP-033,BASE,base,minimal-geometric,0,FP1-style,style-matching,1337,,512x1536,outputs/EXP-031/EXP-031__BASE__minimal-geometric__ck00000__FP1-style__seed1337__base__512x1536.png,f7dba8d8dd1e8d62b1a8b0dcf5a645614538b0b563f47319c6cedb4314462881,DS-0002,19,DS-0048,26,0.464816,DS-0003,False
EXP-033,BASE,base,ukiyo-e,0,FP1-style,style-matching,42,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP1-style__seed42__base__512x512.png,a8ffcd2207064596c961fc17e3303da99eee7b190cd8ad197934528bb5fa3738,DS-0104,20,DS-0048,26,0.282508,DS-0137,False
EXP-033,BASE,base,ukiyo-e,0,FP1-style,style-matching,1337,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP1-style__seed1337__base__512x512.png,3e8f3b6e9eb494eae8032988a153b053883346cc103ab44c8d44d68b189f7ea3,DS-0145,20,DS-0103,22,0.548559,DS-0137,False
EXP-033,BASE,base,ukiyo-e,0,FP2-shared,shared-cross-style,42,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP2-shared__seed42__base__512x512.png,957eec8be70a13deb3a534f87d9df775a2680ecbc308fbfdd6dea35fbc4a64ce,DS-0137,16,DS-0120,24,0.373569,DS-0123,False
